fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.9,0.35,0.74,1,44,18,132,992,3.13,0.55,10.2,5
7.6,0.14,0.74,1.6,0.04,27,103,0.9916,3.07,0.4,10.8,7
9.2,0.28,0.49,11.8,42,29,137,998,3.1,0.34,10.1,4
6.2,0.18,0.49,4.5,47,17,90,0.9919,3.27,0.37,11.6,6
5.3,165,0.24,1.1,51,25,105,0.9925,3.32,0.47,9.1,5
9.8,0.25,0.74,10,56,36,225,0.9977,3.06,0.43,10,4
8.1,0.29,0.49,7.1,42,22,124,0.9944,3.14,0.41,10.8,6
6.8,0.22,0.49,0.9,52,26,128,991,3.25,0.35,11.4,6
7.2,0.22,0.49,1,45,34,140,0.99,3.05,0.34,12.7,6
7.4,0.25,0.49,1.1,42,35,156,0.9917,3.13,0.55,11.3,5
8.2,0.18,0.49,1.1,33,28,81,0.9923,3,0.68,10.4,7
6.1,0.22,0.49,1.5,51,18,87,0.9928,3.3,0.46,9.6,5
7,0.39,0.24,1,48,8,119,0.9923,3,0.31,10.1,4
6.1,0.22,0.49,1.5,51,18,87,0.9928,3.3,0.46,9.6,5
6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1,7
7.1,0.29,0.49,1.2,31,32,99,0.9893,3.07,0.33,12.2,6
7.4,0.25,0.49,1.1,42,35,156,0.9917,3.13,0.55,11.3,5
6.9,0.23,0.24,14.2,53,19,94,0.9982,3.17,0.5,9.6,5
8.5,0.56,0.74,17.85,51,51,243,1.0005,2.99,0.7,9.2,5
8.2,0.18,0.49,1.1,33,28,81,0.9923,3,0.68,10.4,7
6.3,0.23,0.49,7.1,0.05,67,210,0.9951,3.23,0.34,9.5,5
6.1,0.25,0.49,7.6,52,67,226,0.9956,3.16,0.47,8.9,5
7.2,0.26,0.74,13.6,0.05,56,162,998,3.03,0.44,8.8,5
7.2,0.31,0.24,1.4,57,17,117,0.9928,3.16,0.35,10.5,5
8,0.25,0.49,1.2,61,27,117,0.9938,3.08,0.34,9.4,5
7,0.18,0.49,5.3,0.04,34,125,0.9914,3.24,0.4,12.2,6
7.8,0.43,0.49,13,33,37,158,0.9955,3.14,0.35,11.3,6
8.3,0.2,0.74,4.45,44,33,130,0.9924,3.25,0.42,12.2,6
6.3,0.27,0.49,1.2,63,35,92,0.9911,3.38,0.42,12.2,6
7.4,0.16,0.49,1.2,55,18,150,0.9917,3.23,0.47,11.2,6
7.4,0.16,0.49,1.2,55,18,150,0.9917,3.23,0.47,11.2,6
6.9,0.19,0.49,6.6,36,49,172,0.9932,3.2,0.27,11.5,6
7.8,0.43,0.49,13,33,37,158,0.9955,3.14,0.35,11.3,6
7.2,0.4,0.49,1.1,48,11,138,0.9929,3.01,0.42,9.3,5
7.8,0.43,0.49,13,33,37,158,0.9955,3.14,0.35,11.3,6
7.6,0.52,0.49,14,34,37,156,0.9958,3.14,0.38,11.8,7
8.3,0.21,0.49,19.8,54,50,231,1.0012,2.99,0.54,9.2,5
6.9,0.34,0.74,11.2,69,44,150,0.9968,3,0.81,9.2,5
6.3,0.27,0.49,1.2,63,35,92,0.9911,3.38,0.42,12.2,6
8.3,0.2,0.74,4.45,44,33,130,0.9924,3.25,0.42,12.2,6
7.1,0.22,0.74,2.7,44,42,144,991,3.31,0.41,12.2,6
7.9,0.11,0.49,4.5,48,27,133,0.9946,3.24,0.42,10.6,6
8.5,0.17,0.74,3.6,0.05,29,128,0.9928,3.28,0.4,12.4,6
6.4,145,0.49,5.4,48,54,164,0.9946,3.56,0.44,10.8,6
7.4,0.16,0.49,1.2,55,18,150,0.9917,3.23,0.47,11.2,6
8.3,0.19,0.49,1.2,51,11,137,0.9918,3.06,0.46,11,6
8,0.44,0.49,9.1,31,46,151,0.9926,3.16,0.27,12.7,8
7,0.2,0.74,0.8,44,19,163,0.9931,3.46,0.53,10.2,5
6.9,0.19,0.49,6.6,36,49,172,0.9932,3.2,0.27,11.5,6
7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3,7
6.5,0.24,0.24,1.6,46,15,60,0.9928,3.19,0.39,9.8,5
7.2,0.4,0.49,1.1,48,11,138,0.9929,3.01,0.42,9.3,5
7.6,0.52,0.49,14,34,37,156,0.9958,3.14,0.38,11.8,7
7.8,0.43,0.49,13,33,37,158,0.9955,3.14,0.35,11.3,6
7.8,0.21,0.49,1.35,52,6,48,0.9911,3.15,0.28,11.4,5
7,0.2,0.49,5.9,38,39,128,0.9938,3.21,0.48,10.8,6
6.9,0.25,0.24,3.6,57,13,85,0.9942,2.99,0.48,9.5,4
7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,6
7.1,0.85,0.49,8.7,28,40,184,0.9962,3.22,0.36,10.7,5
7.6,0.51,0.24,1.2,0.04,10,104,992,3.05,0.29,10.8,6
7.9,0.22,0.24,4.6,44,39,159,0.9927,2.99,0.28,11.5,6
7.7,0.16,0.49,2,56,20,124,0.9948,3.32,0.49,10.7,6
7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,6
6.6,0.25,0.24,1.7,48,26,124,0.9942,3.37,0.6,10.1,6
6.7,0.16,0.49,2.4,46,57,187,0.9952,3.62,0.81,10.4,6
6.9,0.25,0.24,3.6,57,13,85,0.9942,2.99,0.48,9.5,4
7.5,0.32,0.24,4.6,53,8,134,0.9958,3.14,0.5,9.1,3
7.4,0.28,0.49,1.5,34,20,126,0.9918,2.98,0.39,10.6,6
6.2,0.15,0.49,0.9,33,17,51,0.9932,3.3,0.7,9.4,6
6.7,0.25,0.74,19.4,54,44,169,1.0004,3.51,0.45,9.8,6
6.5,0.26,0.74,13.3,44,68,224,0.9972,3.18,0.54,9.5,6
7.9,0.16,0.74,17.85,37,52,187,0.9998,2.99,0.41,9.3,5
5.6,185,0.49,1.1,0.03,28,117,0.9918,3.55,0.45,10.3,6
7.5,0.2,0.49,1.3,31,8,97,0.9918,3.06,0.62,11.1,5
8,0.3,0.49,9.4,46,47,188,0.9964,3.14,0.48,10,5
8,0.34,0.49,9,33,39,180,0.9936,3.13,0.38,12.3,8
7.7,0.35,0.49,8.65,33,42,186,0.9931,3.14,0.38,12.4,8
7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,7
6.7,0.62,0.24,1.1,39,6,62,0.9934,3.41,0.32,10.4,5
6.8,0.27,0.49,1.2,44,35,126,0.99,3.13,0.48,12.1,7
7.7,0.27,0.49,1.8,41,23,86,0.9914,3.16,0.42,12.5,6
6.7,0.51,0.24,2.1,43,14,155,0.9904,3.22,0.6,13,6
7.4,0.19,0.49,9.3,0.03,26,132,994,2.99,0.32,11,7
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5
6.6,0.3,0.24,1.2,34,17,121,0.9933,3.13,0.36,9.2,5
6.8,0.36,0.24,4.6,39,24,124,0.9909,3.27,0.34,12.6,7
7,0.17,0.74,12.8,45,24,126,0.9942,3.26,0.38,12.2,8
9.2,0.18,0.49,1.5,41,39,130,0.9945,3.04,0.49,9.8,7
8.1,0.2,0.49,8.1,51,51,205,0.9954,3.1,0.52,11,6
7.8,0.26,0.74,7.5,44,59,160,996,3.22,0.64,10,6
6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,6
7.9,0.2,0.49,1.6,53,15,144,993,3.16,0.47,10.5,5
8,0.18,0.49,1.8,61,10,145,0.9942,3.23,0.48,10,5
8.8,0.23,0.74,3.2,42,15,126,0.9934,3.02,0.51,11.2,6
7.3,0.22,0.49,9.4,34,29,134,0.9939,2.99,0.32,11,7
7.3,0.22,0.49,9.9,31,48,161,0.9937,3.01,0.28,11.2,6
7.4,0.19,0.49,9.3,0.03,26,132,994,2.99,0.32,11,7
7.3,155,0.49,1.3,39,34,136,0.9926,3.14,0.77,10.5,6
8.2,0.22,0.49,9.6,37,53,154,0.9951,3.02,0.33,10.6,6
8.2,0.24,0.49,9.3,38,52,163,0.9952,3.02,0.33,10.6,6
8.4,0.23,0.49,7.8,35,22,95,0.9935,3.04,0.34,12,6
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5
8.3,0.2,0.49,1.7,38,38,167,0.9939,3.05,0.37,10.1,6
6.6,0.3,0.24,1.2,34,17,121,0.9933,3.13,0.36,9.2,5
6.9,0.21,0.49,1.4,41,15,164,0.9927,3.25,0.63,11,5
8,0.25,0.49,9,44,31,185,998,3.34,0.49,10,6
6.6,0.21,0.49,18.15,42,41,158,0.9997,3.28,0.39,8.7,6
7.2,0.27,0.74,12.5,37,47,156,0.9981,3.04,0.44,8.7,5
14.2,0.27,0.49,1.1,37,33,156,992,3.15,0.54,11.1,6
7.9,0.28,0.49,7.7,45,48,195,0.9954,3.04,0.55,11,6
7.4,0.27,0.49,1.1,37,33,156,992,3.15,0.54,11.1,6
6.6,0.21,0.49,18.15,42,41,158,0.9997,3.28,0.39,8.7,6
7.2,0.27,0.74,12.5,37,47,156,0.9981,3.04,0.44,8.7,5
8.1,0.3,0.49,8.1,37,26,174,0.9943,3.1,0.3,11.2,7
7.5,0.23,0.49,7.7,49,61,209,0.9941,3.14,0.3,11.1,7
7.3,0.26,0.49,5,28,32,107,0.9936,3.24,0.54,10.8,6
7.1,0.18,0.74,15.6,44,44,176,0.9996,3.38,0.67,9,6
8.5,0.15,0.49,1.5,31,17,122,0.9932,3.03,0.4,10.3,6
8.9,0.13,0.49,1,28,6,24,0.9926,2.91,0.32,9.9,5
8.1,0.28,0.49,1,0.04,32,148,0.9936,3.13,0.41,10,6
6,0.17,0.49,1,34,26,106,992,3.21,0.42,9.8,6
7.3,0.26,0.49,5,28,32,107,0.9936,3.24,0.54,10.8,6
7.1,0.18,0.74,15.6,44,44,176,0.9996,3.38,0.67,9,6
7.1,0.53,0.24,0.8,29,29,86,993,3.16,0.32,9.1,4
7.2,0.16,0.49,1.3,37,27,104,0.9924,3.23,0.57,10.6,6
7.3,0.14,0.49,1.1,38,28,99,0.9928,3.2,0.72,10.6,6
8.9,0.13,0.49,1,28,6,24,0.9926,2.91,0.32,9.9,5
7.9,0.12,0.49,5.2,49,33,152,0.9952,3.18,0.47,10.6,6
6.7,0.29,0.49,4.7,34,35,156,0.9945,3.13,0.45,9.9,6
6.7,0.3,0.49,4.8,34,36,158,0.9945,3.12,0.45,9.9,6
7.1,0.36,0.24,1.8,25,32,102,0.9903,3.34,0.59,12.8,6
8.5,0.15,0.49,1.5,31,17,122,0.9932,3.03,0.4,10.3,6
7.9,0.18,0.49,5.2,51,36,157,0.9953,3.18,0.48,10.6,6
6.6,0.19,0.99,1.2,122,45,129,0.9936,3.09,0.31,8.7,6
7.3,0.21,0.49,1.8,38,44,152,0.9912,3.32,0.44,12.6,7
6.9,0.3,0.49,7.6,57,25,156,0.9962,3.43,0.63,11,7
7.9,0.42,0.49,8.2,56,32,164,0.9965,3.29,0.6,11.2,7
6.9,0.24,0.49,1.3,32,35,148,0.9932,3.45,0.57,10.7,7
7.6,0.23,0.49,10,36,45,182,0.9967,3.08,0.58,9.6,6
7.9,0.18,0.49,5.2,51,36,157,0.9953,3.18,0.48,10.6,6
6.2,0.43,0.49,6.4,45,12,115,0.9963,3.27,0.57,9,4
8.8,0.35,0.49,1,36,14,56,992,2.96,0.33,10.5,4
7.8,0.3,0.74,1.8,33,33,156,991,3.29,0.52,12.8,6
9.1,0.28,0.49,2,59,10,112,0.9958,3.15,0.46,10.1,5
7.1,0.34,0.49,1.5,27,26,126,0.99,3.3,0.33,12.2,7
7.8,0.3,0.74,1.8,33,33,156,991,3.29,0.52,12.8,6
9.1,0.28,0.49,2,59,10,112,0.9958,3.15,0.46,10.1,5
8.5,0.19,0.49,3.5,44,29,117,0.9938,3.14,0.51,10.1,6
7.6,0.18,0.49,18.05,46,36,158,0.9996,3.06,0.41,9.2,5
7.5,0.19,0.49,1.8,55,19,110,0.9946,3.33,0.44,9.9,5
7.4,0.3,0.49,8.2,55,49,188,0.9974,3.52,0.58,9.7,6
6.7,0.3,0.74,5,38,35,157,0.9945,3.21,0.46,9.9,5
6.6,0.3,0.74,4.6,41,36,159,0.9946,3.21,0.45,9.9,5
7.4,0.3,0.49,8.2,55,49,188,0.9974,3.52,0.58,9.7,6
6.9,0.22,0.49,7,63,50,168,0.9957,3.54,0.5,10.3,6
7.8,0.26,0.49,3.1,45,21,116,0.9931,3.16,0.35,10.3,5
8.5,0.17,0.49,8.8,48,23,108,0.9947,2.88,0.34,10.5,4
6.8,0.17,0.74,2.4,53,61,182,0.9953,3.63,0.76,10.5,6
6.2,0.27,0.49,1.4,0.05,20,74,0.9931,3.32,0.44,9.8,6
7.1,0.64,0.49,1.8,0.05,17,128,0.9946,3.31,0.58,10.6,4
6.4,0.18,0.74,11.9,46,54,168,0.9978,3.58,0.68,10.1,5
7.6,0.31,0.49,13.4,62,50,191,0.9989,3.22,0.53,9,4
9.8,0.31,0.49,15.4,46,13,119,1.0004,3.18,0.45,9.5,5
9,0.3,0.49,7.2,39,32,84,0.9938,2.94,0.32,11.5,6
8.4,0.24,0.49,7.4,39,46,108,0.9934,3.03,0.33,11.9,7
6.4,0.18,0.74,11.9,46,54,168,0.9978,3.58,0.68,10.1,5
6.4,0.25,0.74,7.8,45,52,209,0.9956,3.21,0.42,9.2,6
7.3,0.3,0.74,13.5,39,46,165,0.9982,3.02,0.4,8.7,5
9.3,0.31,0.49,1.3,42,34,147,0.9948,3.11,0.46,9.8,5
6.4,0.25,0.74,7.8,45,52,209,0.9956,3.21,0.42,9.2,6
7.3,0.3,0.74,13.5,39,46,165,0.9982,3.02,0.4,8.7,5
7,0.27,0.74,1.5,36,27,122,0.9926,3.35,0.48,11.2,6
7.9,0.14,0.74,1.2,28,30,165,991,3.08,0.82,12.3,6
6.4,0.12,0.49,6.4,42,49,161,0.9945,3.34,0.44,10.4,6
6.8,0.21,0.74,1.2,47,25,111,0.9916,3.13,0.41,10.7,6
8.6,0.16,0.49,7.3,43,9,63,0.9953,3.13,0.59,10.5,6
7,0.29,0.49,3.8,47,37,136,0.9938,2.95,0.4,9.4,6
6.4,0.27,0.49,7.3,46,53,206,0.9956,3.24,0.43,9.2,6
6.6,0.55,0.01,2.7,34,56,122,0.9906,3.15,0.3,11.9,5
6.4,0.27,0.49,7.3,46,53,206,0.9956,3.24,0.43,9.2,6
6.3,0.24,0.74,1.4,172,24,108,0.9932,3.27,0.39,9.9,6
6.7,0.33,0.49,1.6,167,20,94,0.9914,3.11,0.5,11.4,6
7,0.29,0.49,3.8,47,37,136,0.9938,2.95,0.4,9.4,6
8.2,0.34,0.49,8,46,55,223,996,3.08,0.52,10.7,6
5.6,0.39,0.24,4.7,34,27,77,0.9906,3.28,0.36,12.7,5
5.6,0.41,0.24,1.9,34,10,53,0.98815,3.32,0.5,13.5,7
6.7,0.41,0.01,2.8,48,39,137,0.9942,3.24,0.35,9.5,5
7.1,0.26,0.49,2.2,32,31,113,0.9903,3.37,0.42,12.9,9
7.5,0.32,0.49,1.7,31,44,109,0.9906,3.07,0.46,12.5,6
5.8,0.19,0.49,4.9,0.04,44,118,0.9935,3.34,0.38,9.5,7
6.9,0.27,0.49,23.5,57,59,235,1.0024,2.98,0.47,8.6,5
8.1,0.2,0.49,11.8,48,46,212,0.9968,3.09,0.46,10,7
7.5,0.32,0.49,1.7,31,44,109,0.9906,3.07,0.46,12.5,6
8.2,0.26,0.49,5.2,0.04,19,100,0.9941,3.12,0.34,10.1,6
7.8,0.26,0.49,3.2,27,28,87,0.9919,3.03,0.32,11.3,7
8,0.14,0.49,1.5,35,42,120,0.9928,3.26,0.4,10.6,7
8,0.29,0.49,11.7,35,40,131,0.9958,3.14,0.34,10.8,5
7.5,0.19,0.49,1.6,47,42,140,0.9932,3.4,0.47,10.7,6
6.9,0.34,0.49,7.3,45,61,206,0.9957,3.09,0.4,9,6
6.2,0.2,0.49,1.6,65,17,143,0.9937,3.22,0.52,9.2,6
6.4,0.37,0.49,13.3,45,53,243,0.9982,3.14,0.48,8.5,6
6.2,0.22,0.49,6,29,31,128,0.9928,3.41,0.36,11.3,8
7.8,0.26,0.49,3.2,27,28,87,0.9919,3.03,0.32,11.3,7
8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5
6.5,0.44,0.49,7.7,45,16,169,0.9957,3.11,0.37,8.7,6
7,0.14,0.49,5.9,53,22,118,0.9954,3.36,0.36,9.4,6
9,0.17,0.49,1,39,46,131,993,3.09,0.51,10.5,7
6.4,0.26,0.49,6.4,37,37,161,0.9954,3.38,0.53,9.7,6
9,0.22,0.49,10.4,48,52,195,0.9987,3.31,0.44,10.2,6
8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5
8.2,0.2,0.49,3.5,57,14,108,0.9928,3.19,0.35,11.5,6
7.8,0.15,0.24,7.7,47,21,98,0.9951,2.94,0.31,9.6,6
6.9,0.25,0.24,1.8,53,6,121,993,3.23,0.7,11.4,5
8.2,0.2,0.49,3.5,57,14,108,0.9928,3.19,0.35,11.5,6
7.1,0.28,0.49,6.5,41,28,111,0.9926,3.41,0.58,12.2,8
7.4,0.19,0.49,6.7,37,15,110,0.9938,3.2,0.38,11,7
8.3,0.25,0.49,16.8,48,50,228,1.0001,3.03,0.52,9.2,6
7.5,0.14,0.74,1.6,35,21,126,0.9933,3.26,0.45,10.2,6
7.8,0.49,0.49,7,43,29,149,0.9952,3.21,0.33,10,5
8.1,0.12,0.49,1.2,42,43,160,0.9934,3.13,0.48,9.7,6
7.6,0.47,0.49,13,239,42,220,0.9988,2.96,0.51,9.2,5
7.9,0.22,0.49,3.8,42,26,105,993,3.1,0.39,10.5,5
7.8,0.49,0.49,7,43,29,149,0.9952,3.21,0.33,10,5
6.4,0.22,0.49,7.5,54,42,151,0.9948,3.27,0.52,10.1,6
7.3,0.19,0.49,15.55,58,50,134,0.9998,3.42,0.36,9.1,7
8.1,0.3,0.49,12.3,49,50,144,0.9971,3.09,0.57,10.2,7
7.3,0.19,0.49,15.55,58,50,134,0.9998,3.42,0.36,9.1,7
7.5,0.24,0.49,9.4,48,50,149,0.9962,3.17,0.59,10.5,7
6.4,0.22,0.49,7.5,54,42,151,0.9948,3.27,0.52,10.1,6
7.8,0.21,0.49,1.2,36,20,99,0.99,3.05,0.28,12.1,7
7.1,0.3,0.49,1.6,45,31,100,0.9942,3.4,0.59,10.2,5
6.9,0.26,0.49,1.6,58,39,166,0.9965,3.65,0.52,9.4,4
7.6,0.31,0.49,3.95,44,27,131,0.9912,3.08,0.67,12.8,7
6.4,0.42,0.74,12.8,76,48,209,0.9978,3.12,0.58,9,6
8.2,0.29,0.49,1,44,29,118,0.9928,3.24,0.36,10.9,4
7.9,0.33,0.28,31.6,53,35,176,1.0103,3.15,0.38,8.8,6
6.6,0.46,0.49,7.4,52,19,184,0.9956,3.11,0.38,9,5
7.8,0.28,0.49,1.3,46,27,142,0.9936,3.09,0.59,10.2,5
5.8,0.15,0.49,1.1,48,21,98,0.9929,3.19,0.48,9.2,5
7.8,0.4,0.49,7.8,0.06,34,162,0.9966,3.26,0.58,11.3,6
6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,5
6.6,325,0.49,7.7,49,53,217,996,3.16,0.4,9.3,5
6.6,0.27,0.49,7.8,49,62,217,0.9959,3.17,0.45,9.4,6
6.7,0.26,0.49,8.3,47,54,191,0.9954,3.23,0.4,10.3,6
6.7,0.21,0.49,1.4,47,30,114,0.9914,2.92,0.42,10.8,7
7.9,0.33,0.28,31.6,53,35,176,1.0103,3.15,0.38,8.8,6
8.1,0.28,0.46,15.4,59,32,177,1.0004,3.27,0.58,9,4
6.5,0.13,0.37,1,36,48,114,0.9911,3.41,0.51,11.5,8
7.8,445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8,5
8.8,0.39,0.34,5.9,55,33,128,0.9927,2.95,0.51,11.8,6
7.9,0.18,0.33,1.2,33,20,72,0.9922,3.12,0.38,10.5,7
7.1,0.31,0.38,1.2,36,10,124,0.9924,3.14,0.44,9.9,6
7.8,0.24,0.18,6.7,46,33,160,0.9963,3.2,0.56,9.8,6
7,0.35,0.3,6.5,28,27,87,0.9936,3.4,0.42,11.4,7
6.6,0.26,0.31,4.8,138,41,168,0.9951,3.2,0.38,9.3,5
6.6,0.27,0.31,5.3,137,35,163,0.9951,3.2,0.38,9.3,5
6.8,0.22,0.29,8.9,46,82,188,0.9955,3.3,0.44,10.3,6
6.2,0.27,0.32,8.8,47,65,224,0.9961,3.17,0.47,8.9,5
7,0.35,0.3,6.5,28,27,87,0.9936,3.4,0.42,11.4,7
7.3,0.23,0.37,1.8,32,60,156,992,3.11,0.35,11.1,6
6.2,0.3,0.2,6.6,45,42,170,0.9944,3.36,0.45,10.4,6
6.4,0.35,0.2,5.7,34,18,117,0.9944,3.33,0.43,10.1,5
7.6,0.32,0.34,18.35,54,44,197,1.0008,3.22,0.55,9,5
6.3,0.31,0.3,10,46,49,212,0.9962,3.74,0.55,11.9,6
7.2,0.25,0.28,14.4,55,55,205,0.9986,3.12,0.38,9,7
7.2,0.25,0.28,14.4,55,55,205,0.9986,3.12,0.38,9,7
7.3,0.26,0.33,17.85,49,41.5,195,1,3.06,0.44,9.1,7
7.2,0.25,0.28,14.4,55,55,205,0.9986,3.12,0.38,9,7
7.4,0.26,0.37,9.4,47,42,147,0.9982,3.46,0.72,10,5
7.3,0.26,0.33,17.85,49,41.5,195,1,3.06,0.44,9.1,7
6.7,0.25,0.26,1.55,41,118.5,216,0.9949,3.55,0.63,9.4,3
7.1,0.16,0.25,1.3,34,28,123,0.9915,3.27,0.55,11.4,6
9,0.43,0.3,1.5,0.05,7,175,0.9951,3.11,0.45,9.7,4
7.2,0.25,0.28,14.4,55,55,205,0.9986,3.12,0.38,9,7
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6
6.7,265,0.22,8.6,48,54,198,0.9955,3.25,0.41,10.2,5
7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,6
7.2,0.21,0.33,3,36,35,132,0.9928,3.25,0.4,11,6
8.5,0.32,0.36,14.9,41,47,190,0.9982,3.08,0.31,10,6
6.9,0.18,0.3,2,38,39,190,0.9914,3.32,0.37,12.2,6
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6
6.3,0.26,0.29,2.2,43,35,175,0.9918,3.38,0.43,11.6,6
6.7,0.26,0.3,1.8,43,25,121,0.9944,3.44,0.61,10.2,6
7.9,0.29,0.36,11.1,33,43,208,0.9969,3.14,0.46,10.3,5
6.5,0.27,0.19,4.2,46,6,114,0.9955,3.25,0.35,8.6,4
6.7,0.33,0.42,6.4,58,27,151,0.9954,3.16,0.44,9.6,5
6.7,0.31,0.42,6.4,57,25,148,0.9955,3.16,0.45,9.6,5
6.6,0.25,0.31,1.5,35,32,127,0.9921,3.41,0.47,11.3,6
6.4,0.24,0.22,1.5,38,38,157,0.9934,3.41,0.55,9.9,6
6.8,0.26,0.29,16.95,56,48,179,0.9998,3.45,0.4,9.6,5
7,0.61,0.26,1.7,51,25,161,0.9946,3.36,0.6,10.6,4
6.8,0.22,0.3,13.6,55,50,180,0.9984,3.44,0.39,9.8,5
8.1,0.31,0.24,1.6,32,10,67,0.9924,3.08,0.47,10.5,5
7,0.2,0.3,6.1,37,31,120,0.9939,3.24,0.51,10.8,5
7.9,0.18,0.37,3,61,25,178,995,3.22,0.51,10,6
6.6,0.34,0.27,6.2,59,23,136,0.9957,3.3,0.49,10.1,6
6.8,0.3,0.24,6.6,123,35,116,0.9953,3.07,0.48,9.4,5
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
7,0.21,0.31,6,46,29,108,0.9939,3.26,0.5,10.8,6
6.8,0.27,0.32,1.5,44,19,142,0.9921,3.1,0.43,9.9,6
9.3,0.2,0.33,1.7,0.05,28,178,0.9954,3.16,0.43,9,4
5.8,0.23,0.27,1.8,43,24,69,0.9933,3.38,0.31,9.4,6
7.6,0.2,0.39,2.6,44,30,180,0.9941,3.46,0.44,10.8,7
8.2,0.15,0.48,2.7,52,24,190,995,3.5,0.45,10.9,7
7.5,0.4,1,19.5,41,33,148,0.9977,3.24,0.38,12,6
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
7,0.13,0.3,5,56,31,122,0.9945,3.47,0.42,10.5,6
6.9,0.17,0.22,4.6,64,55,152,0.9952,3.29,0.37,9.3,6
7,0.3,0.32,6.4,34,28,97,0.9924,3.23,0.44,11.8,6
7.6,445,0.44,14.5,45,68,212,0.9986,3.48,0.36,10,6
6.8,0.3,0.24,6.6,123,35,116,0.9953,3.07,0.48,9.4,5
7.5,0.22,0.33,6.7,36,45,138,0.9939,3.2,0.68,11.4,6
9.2,0.23,0.3,1.1,31,40,99,0.9929,2.94,0.3,10.4,6
8.7,0.34,0.46,13.8,55,68,198,0.9988,3.36,0.37,9.5,6
6.6,545,0.04,2.5,31,48,111,0.9906,3.14,0.32,11.9,5
8.1,0.3,0.31,1.1,41,49,123,0.9914,2.99,0.45,11.1,6
6.9,0.16,0.3,9.6,57,50,185,0.9978,3.39,0.38,9.6,6
8,0.32,0.36,4.6,42,56,178,0.9928,3.29,0.47,12,6
6.1,0.22,0.23,3.1,52,15,104,0.9948,3.14,0.42,8.7,5
6.9,0.16,0.3,9.6,57,50,185,0.9978,3.39,0.38,9.6,6
7.5,0.15,0.38,1.8,54,19,101,0.9946,3.24,0.44,10,5
8.4,0.29,0.29,1.05,32,4,55,0.9908,2.91,0.32,11.4,4
6.6,0.37,0.47,6.5,61,23,150,0.9954,3.14,0.45,9.6,6
7.7,0.38,0.4,2,38,28,152,0.9906,3.18,0.32,12.9,6
6.3,0.25,0.23,14.9,39,47,142,0.99705,3.14,0.35,9.7,6
8.3,0.3,0.36,10,42,33,169,0.9982,3.23,0.51,9.3,6
6.6,0.22,0.58,1.1,133,52,136,0.9932,3.1,0.3,9.1,5
6.1,0.34,0.31,12,53,46,238,0.9977,3.16,0.48,8.6,5
7.5,0.22,0.29,4.8,0.05,33,87,994,3.14,0.42,9.9,5
8.3,0.3,0.36,10,42,33,169,0.9982,3.23,0.51,9.3,6
8,0.27,0.24,1.2,44,20,102,0.9929,3.28,0.42,10.9,5
6.1,0.17,0.27,1.5,56,45,135,0.9924,3.2,0.43,10.2,6
7.4,0.18,0.3,10.4,45,44,174,0.9966,3.11,0.57,9.7,6
6.7,0.16,0.28,2.5,46,40,153,0.9921,3.38,0.51,11.4,7
6.1,255,0.44,12.3,45,53,197,0.9967,3.24,0.54,9.5,6
7.4,0.23,0.25,1.4,49,43,141,0.9934,3.42,0.54,10.2,7
6.4,0.16,0.28,2.2,42,33,93,0.9914,3.31,0.43,11.1,6
6.3,0.25,0.23,14.9,39,47,142,0.99705,3.14,0.35,9.7,6
6.7,0.27,0.25,8,53,54,202,0.9961,3.22,0.43,9.3,5
6.9,0.29,0.23,8.6,56,56,215,0.9967,3.17,0.44,8.8,5
9.6,0.21,0.28,1.2,38,12,53,0.9926,2.8,0.46,10.6,5
6.6,0.62,0.2,8.7,46,81,224,0.99605,3.17,0.44,9.3,5
6.4,0.28,0.19,5.4,42,67,181,0.99435,3.31,0.35,10.2,6
8,0.3,0.28,5.7,44,31,124,0.9948,3.16,0.51,10.2,6
6.4,0.17,0.27,1.5,37,20,98,0.9916,3.46,0.42,11,7
7.3,0.21,0.3,10.9,37,18,112,997,3.4,0.5,9.6,6
