fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.3,0.19,0.24,6.3,54.0,34.0,231.0,0.9964,3.36,0.54,10.0,6
6.5,0.32,0.12,11.5,33.0,35.0,165.0,0.9974,3.22,0.32,9.0,5
7.1,0.32,0.4,1.5,34.0,13.0,84.0,0.9944,3.42,0.6,10.4,5
6.5,0.32,0.12,11.5,33.0,35.0,165.0,0.9974,3.22,0.32,9.0,5
7.3,0.19,0.24,6.3,54.0,34.0,231.0,0.9964,3.36,0.54,10.0,6
7.3,0.17,0.23,6.3,51.0,35.0,240.0,0.9963,3.36,0.54,10.0,6
7.7,0.44,0.24,11.2,31.0,41.0,167.0,0.9948,3.12,0.43,11.3,7
7.7,0.44,0.24,11.2,31.0,41.0,167.0,0.9948,3.12,0.43,11.3,7
7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.9953,3.13,0.51,12.0,7
7.7,0.44,0.24,11.2,31.0,41.0,167.0,0.9948,3.12,0.43,11.3,7
7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.9953,3.13,0.51,12.0,7
6.4,0.21,0.3,5.6,44.0,43.0,160.0,0.9949,3.6,0.41,10.6,6
6.5,0.34,0.36,11.0,52.0,53.0,247.0,0.9984,3.44,0.55,9.3,6
6.9,0.18,0.33,1.0,54.0,24.0,164.0,0.9926,3.42,0.51,10.5,5
8.3,0.28,0.45,7.8,59.0,32.0,139.0,0.9972,3.33,0.77,11.2,6
7.6,0.26,0.58,7.9,41.0,62.0,180.0,0.9966,3.07,0.38,9.0,5
8.7,0.49,0.57,17.8,52.0,34.0,243.0,1.0007,2.98,0.82,9.0,5
7.1,0.25,0.25,1.6,46.0,50.0,181.0,0.9925,3.2,0.42,11.0,7
6.4,0.18,0.31,1.6,49.0,36.0,127.0,0.9934,3.6,0.67,10.4,7
8.3,0.27,0.39,2.4,58.0,16.0,107.0,0.9955,3.28,0.59,10.3,5
6.8,0.24,0.35,6.4,48.0,44.0,172.0,0.9944,3.29,0.55,10.5,7
8.0,0.22,0.28,14.0,53.0,83.0,197.0,0.9981,3.14,0.45,9.8,6
8.9,0.34,0.34,1.6,56.0,13.0,176.0,0.9946,3.14,0.47,9.7,5
8.9,0.33,0.34,1.4,56.0,14.0,171.0,0.9946,3.13,0.47,9.7,5
8.0,0.22,0.28,14.0,53.0,83.0,197.0,0.9981,3.14,0.45,9.8,6
6.7,0.18,0.19,4.7,46.0,57.0,161.0,0.9946,3.32,0.66,10.5,6
6.6,0.28,0.3,7.8,49.0,57.0,202.0,0.9958,3.24,0.39,9.5,5
7.6,0.27,0.25,13.9,0.05,45.0,199.0,0.9984,3.34,0.5,9.8,6
6.9,0.37,0.28,13.8,31.0,34.0,137.0,0.9948,3.1,0.37,11.6,6
7.4,0.21,0.27,7.3,31.0,41.0,144.0,0.9932,3.15,0.38,11.8,7
8.2,0.18,0.28,8.5,35.0,41.0,140.0,0.9952,3.04,0.37,10.1,7
6.3,0.19,0.21,1.8,49.0,35.0,163.0,0.9924,3.31,0.5,10.3,6
7.0,0.21,0.22,5.1,48.0,38.0,168.0,0.9945,3.34,0.49,10.4,6
5.8,0.33,0.2,16.05,47.0,26.0,166.0,0.9976,3.09,0.46,8.9,5
5.8,0.33,0.2,16.05,47.0,26.0,166.0,0.9976,3.09,0.46,8.9,5
7.9,0.29,0.31,7.35,34.0,37.0,154.0,0.9938,3.06,0.31,10.8,5
6.6,0.31,0.38,16.05,58.0,16.0,165.0,0.9997,3.38,0.6,9.2,5
8.0,0.2,0.36,1.2,32.0,21.0,78.0,0.9921,3.08,0.37,10.4,6
8.0,0.25,0.26,14.0,43.0,41.0,248.0,0.9986,3.03,0.57,8.7,6
7.2,0.2,0.61,16.2,43.0,14.0,103.0,0.9987,3.06,0.36,9.2,6
7.7,0.3,0.42,14.3,45.0,45.0,213.0,0.9991,3.18,0.63,9.2,5
7.2,0.2,0.61,16.2,43.0,14.0,103.0,0.9987,3.06,0.36,9.2,6
7.7,0.3,0.42,14.3,45.0,45.0,213.0,0.9991,3.18,0.63,9.2,5
7.7,0.3,0.42,14.3,45.0,45.0,213.0,0.9991,3.18,0.63,9.2,5
6.4,0.22,0.32,7.9,29.0,34.0,124.0,0.9948,3.4,0.39,10.2,5
7.2,0.2,0.61,16.2,43.0,14.0,103.0,0.9987,3.06,0.36,9.2,6
7.3,0.24,0.41,13.6,0.05,41.0,178.0,0.9988,3.37,0.43,9.7,5
7.2,0.24,0.4,17.85,49.0,50.0,185.0,1.0,3.34,0.42,9.6,5
7.6,0.15,0.4,1.3,36.0,24.0,112.0,0.9932,3.14,0.76,10.0,5
7.7,0.3,0.42,14.3,45.0,45.0,213.0,0.9991,3.18,0.63,9.2,5
7.6,0.33,0.41,13.7,45.0,44.0,197.0,0.9989,3.18,0.64,9.1,5
6.8,0.24,0.31,18.3,46.0,40.0,142.0,1.0,3.3,0.41,8.7,5
6.8,0.24,0.31,18.3,46.0,40.0,142.0,1.0,3.3,0.41,8.7,5
6.8,0.35,0.44,6.5,56.0,31.0,161.0,0.9952,3.14,0.44,9.5,5
7.9,0.26,0.33,10.3,39.0,73.0,212.0,0.9969,2.93,0.49,9.5,6
7.5,0.29,0.67,8.1,37.0,53.0,166.0,0.9966,2.9,0.41,8.9,6
7.5,0.29,0.67,8.1,37.0,53.0,166.0,0.9966,2.9,0.41,8.9,6
7.2,0.31,0.41,8.6,53.0,15.0,89.0,0.9976,3.29,0.64,9.9,6
6.7,0.44,0.31,1.9,0.03,41.0,104.0,0.99,3.29,0.62,12.6,7
7.4,0.21,0.3,7.9,39.0,14.0,118.0,0.9942,2.96,0.34,10.4,5
8.8,0.23,0.35,10.7,0.04,26.0,183.0,0.9984,2.93,0.49,9.1,6
7.8,0.34,0.27,1.2,0.04,25.0,106.0,0.9932,3.01,0.55,10.4,5
7.9,0.26,0.33,10.3,39.0,73.0,212.0,0.9969,2.93,0.49,9.5,6
7.5,0.29,0.67,8.1,37.0,53.0,166.0,0.9966,2.9,0.41,8.9,6
6.0,0.28,0.35,1.9,37.0,16.0,120.0,0.9933,3.16,0.69,10.6,5
7.9,0.37,0.3,2.7,29.0,64.0,158.0,0.9916,3.12,0.59,12.0,7
7.2,0.36,0.36,5.7,38.0,26.0,98.0,0.9914,2.93,0.59,12.5,7
7.6,0.13,0.34,9.3,62.0,40.0,126.0,0.9966,3.21,0.39,9.6,5
6.6,0.25,0.36,8.1,45.0,54.0,180.0,0.9958,3.08,0.42,9.2,5
7.1,0.18,0.26,1.3,41.0,20.0,71.0,0.9926,3.04,0.74,9.9,6
7.9,0.3,0.27,8.5,36.0,20.0,112.0,0.9939,2.96,0.46,11.7,6
8.3,0.23,0.3,2.1,49.0,21.0,153.0,0.9953,3.09,0.5,9.6,6
6.8,0.43,0.3,3.5,33.0,27.0,135.0,0.9906,3.0,0.37,12.0,6
7.2,0.36,0.36,5.7,38.0,26.0,98.0,0.9914,2.93,0.59,12.5,7
6.6,0.25,0.36,8.1,45.0,54.0,180.0,0.9958,3.08,0.42,9.2,5
7.1,0.18,0.26,1.3,41.0,20.0,71.0,0.9926,3.04,0.74,9.9,6
6.6,0.35,0.29,14.4,44.0,54.0,177.0,0.9991,3.17,0.58,8.9,6
7.3,0.22,0.5,13.7,49.0,56.0,189.0,0.9994,3.24,0.66,9.0,6
8.1,0.26,0.33,11.1,52.0,52.5,158.0,0.9976,3.03,0.49,10.2,7
7.6,0.13,0.34,9.3,62.0,40.0,126.0,0.9966,3.21,0.39,9.6,5
7.0,0.12,0.19,4.9,55.0,27.0,127.0,0.9953,3.29,0.41,9.4,5
8.2,0.37,0.27,1.7,28.0,10.0,59.0,0.9923,2.97,0.48,10.4,5
7.1,0.25,0.28,1.6,52.0,46.0,169.0,0.9926,3.05,0.41,10.5,5
7.0,0.27,0.32,6.8,47.0,47.0,193.0,0.9938,3.23,0.39,11.4,6
8.8,0.34,0.33,9.7,36.0,46.0,172.0,0.9966,3.08,0.4,10.2,5
9.2,0.27,0.34,10.5,43.0,49.0,228.0,0.9974,3.04,0.41,10.4,6
9.2,0.71,0.23,6.2,42.0,15.0,93.0,0.9948,2.89,0.34,10.1,6
7.2,0.47,0.65,8.3,83.0,27.0,182.0,0.9964,3.0,0.35,9.2,5
6.8,0.28,0.36,1.6,0.04,25.0,87.0,0.9924,3.23,0.66,10.3,6
8.8,0.34,0.33,9.7,36.0,46.0,172.0,0.9966,3.08,0.4,10.2,5
9.2,0.27,0.34,10.5,43.0,49.0,228.0,0.9974,3.04,0.41,10.4,6
7.3,0.13,0.27,4.6,0.08,34.0,172.0,0.9938,3.23,0.39,11.1,7
7.2,0.16,0.35,1.2,31.0,27.0,84.0,0.9928,3.33,0.34,9.9,5
6.8,0.31,0.32,7.6,52.0,35.0,143.0,0.9959,3.14,0.38,9.0,5
8.3,0.36,0.57,15.0,52.0,35.0,256.0,1.0001,2.93,0.64,8.6,5
6.8,0.31,0.32,7.6,52.0,35.0,143.0,0.9959,3.14,0.38,9.0,5
8.3,0.36,0.57,15.0,52.0,35.0,256.0,1.0001,2.93,0.64,8.6,5
6.3,0.25,0.44,11.6,41.0,48.0,195.0,0.9968,3.18,0.52,9.5,5
6.0,0.45,0.42,1.1,51.0,61.0,197.0,0.9932,3.02,0.4,9.0,5
8.1,0.26,0.3,7.8,49.0,39.0,152.0,0.9954,2.99,0.58,10.0,6
6.4,0.22,0.32,12.0,66.0,57.0,158.0,0.9992,3.6,0.43,9.0,6
5.7,0.45,0.42,1.1,51.0,61.0,197.0,0.9932,3.02,0.4,9.0,5
7.2,0.19,0.31,1.4,46.0,37.0,135.0,0.9939,3.34,0.57,10.2,7
6.7,0.31,0.44,6.7,54.0,29.0,160.0,0.9952,3.04,0.44,9.6,5
8.0,0.25,0.13,17.2,36.0,49.0,219.0,0.9996,2.96,0.46,9.7,5
8.1,0.31,0.36,8.2,28.0,29.0,142.0,0.9925,3.01,0.34,13.0,7
8.0,0.25,0.13,17.2,36.0,49.0,219.0,0.9996,2.96,0.46,9.7,5
6.4,0.29,0.28,11.1,63.0,66.0,169.0,0.9973,2.89,0.57,9.0,5
7.2,0.15,0.33,1.1,27.0,16.0,63.0,0.9937,3.37,0.4,9.9,5
7.0,0.12,0.32,7.2,58.0,22.0,89.0,0.9966,3.29,0.38,9.2,6
7.4,0.32,0.55,16.6,56.0,53.0,238.0,1.0017,2.96,0.58,8.7,6
8.2,0.21,0.48,1.4,41.0,11.0,99.0,0.9958,3.17,0.57,9.9,5
7.4,0.32,0.55,16.6,56.0,53.0,238.0,1.0017,2.96,0.58,8.7,6
6.8,0.31,0.42,6.9,46.0,50.0,173.0,0.9958,3.19,0.46,9.0,5
6.8,0.27,0.28,13.3,76.0,50.0,163.0,0.9979,3.03,0.38,8.6,6
7.4,0.21,0.3,8.1,47.0,13.0,114.0,0.9941,3.12,0.35,10.5,6
7.6,0.2,0.31,1.4,47.0,41.0,142.0,0.9934,3.43,0.53,10.1,6
6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,7
8.3,0.49,0.43,2.5,36.0,32.0,116.0,0.9944,3.23,0.47,10.7,6
6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,7
7.6,0.2,0.26,4.5,86.0,37.0,133.0,0.9963,3.15,0.42,9.2,5
7.5,0.26,0.26,18.35,84.0,33.0,139.0,1.0011,3.17,0.39,8.8,5
7.5,0.26,0.26,18.35,84.0,33.0,139.0,1.0011,3.17,0.39,8.8,5
6.8,0.27,0.35,7.8,48.0,76.0,197.0,0.9959,3.24,0.43,9.5,6
6.8,0.28,0.37,7.0,57.0,35.0,208.0,0.9973,3.57,0.55,10.2,5
8.4,0.2,0.27,6.3,48.0,30.0,143.0,0.9966,3.25,0.5,9.1,6
7.9,0.33,0.26,1.2,44.0,23.0,103.0,0.9932,3.19,0.54,10.5,6
7.5,0.38,0.5,12.8,42.0,57.0,184.0,0.9984,3.09,0.46,9.0,6
8.1,0.19,0.58,16.65,49.0,48.0,181.0,1.0006,3.2,0.62,9.1,6
7.6,0.16,0.41,1.9,47.0,27.0,151.0,0.9937,3.2,0.53,10.1,6
8.1,0.22,0.28,7.7,43.0,57.0,176.0,0.9954,3.12,0.55,10.0,5
7.1,0.33,0.3,3.3,34.0,30.0,102.0,0.9912,3.08,0.31,12.3,7
6.4,0.43,0.27,1.1,54.0,5.0,110.0,0.9939,3.24,0.52,9.1,4
7.0,0.12,0.28,6.3,57.0,17.0,103.0,0.9957,3.5,0.44,9.6,5
7.4,0.3,0.22,5.25,53.0,33.0,180.0,0.9926,3.13,0.45,11.6,6
7.0,0.28,0.33,14.6,43.0,47.0,168.0,0.9994,3.34,0.67,8.8,6
8.4,0.2,0.38,11.8,55.0,51.0,170.0,1.0004,3.34,0.82,8.9,6
7.0,0.28,0.33,14.6,43.0,47.0,168.0,0.9994,3.34,0.67,8.8,6
8.4,0.2,0.38,11.8,55.0,51.0,170.0,1.0004,3.34,0.82,8.9,6
8.4,0.2,0.38,11.8,55.0,51.0,170.0,1.0004,3.34,0.82,8.9,6
7.3,0.18,0.31,17.3,55.0,32.0,197.0,1.0002,3.13,0.46,9.0,6
6.8,0.31,0.09,1.4,0.04,56.0,145.0,0.9922,3.19,0.46,10.0,5
6.7,0.31,0.08,1.3,38.0,58.0,147.0,0.9922,3.18,0.46,10.0,5
7.6,0.17,0.35,1.6,47.0,43.0,154.0,0.9934,3.36,0.69,11.1,6
7.4,0.3,0.22,5.25,53.0,33.0,180.0,0.9926,3.13,0.45,11.6,6
7.4,0.26,0.31,2.4,43.0,58.0,178.0,0.9941,3.42,0.68,10.6,6
7.0,0.28,0.33,14.6,43.0,47.0,168.0,0.9994,3.34,0.67,8.8,6
8.4,0.2,0.38,11.8,55.0,51.0,170.0,1.0004,3.34,0.82,8.9,6
5.6,0.18,0.31,1.5,38.0,16.0,84.0,0.9924,3.34,0.58,10.1,6
7.2,0.15,0.39,1.8,43.0,21.0,159.0,0.9948,3.52,0.47,10.0,5
8.0,0.4,0.33,7.7,34.0,27.0,98.0,0.9935,3.18,0.41,12.2,7
7.0,0.25,0.56,2.0,35.0,20.0,95.0,0.9918,3.23,0.53,11.0,6
7.2,0.15,0.39,1.8,43.0,21.0,159.0,0.9948,3.52,0.47,10.0,5
6.8,0.18,0.46,1.4,64.0,37.0,160.0,0.9924,3.37,0.45,11.1,5
6.6,0.32,0.22,16.7,46.0,38.0,133.0,0.9979,3.22,0.67,10.4,6
7.0,0.2,0.34,2.1,49.0,12.0,136.0,0.9922,3.25,0.46,11.6,7
6.6,0.32,0.22,16.7,46.0,38.0,133.0,0.9979,3.22,0.67,10.4,6
7.7,0.26,0.34,6.4,0.05,36.0,163.0,0.9937,3.19,0.7,11.5,6
6.3,0.21,0.28,1.5,51.0,46.0,142.0,0.9928,3.23,0.42,10.1,6
7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,6
6.3,0.21,0.28,1.5,51.0,46.0,142.0,0.9928,3.23,0.42,10.1,6
6.9,0.32,0.15,8.1,46.0,51.0,180.0,0.9958,3.13,0.45,8.9,5
8.9,0.21,0.34,7.1,37.0,33.0,150.0,0.9962,3.1,0.45,9.7,6
7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,6
7.6,0.29,0.26,6.5,42.0,32.0,160.0,0.9944,3.14,0.47,10.7,5
6.5,0.25,0.2,1.4,24.0,29.0,101.0,0.9916,3.24,0.54,10.8,6
7.2,0.23,0.33,12.7,49.0,50.0,183.0,0.9987,3.41,0.4,9.8,5
7.9,0.35,0.36,1.6,38.0,11.0,124.0,0.9928,3.25,0.48,11.0,5
8.8,0.2,0.28,1.1,18.0,18.0,72.0,0.9926,2.97,0.35,10.4,5
7.6,0.29,0.26,6.5,42.0,32.0,160.0,0.9944,3.14,0.47,10.7,5
5.5,0.14,0.27,4.6,29.0,22.0,104.0,0.9949,3.34,0.44,9.0,5
8.7,0.24,0.35,0.6,42.0,11.0,71.0,0.9926,3.08,0.38,10.6,5
5.5,0.14,0.27,4.6,29.0,22.0,104.0,0.9949,3.34,0.44,9.0,5
5.6,0.13,0.27,4.8,28.0,22.0,104.0,0.9948,3.34,0.45,9.2,6
8.7,0.24,0.35,0.6,42.0,11.0,71.0,0.9926,3.08,0.38,10.6,5
8.3,0.33,0.43,9.2,46.0,22.0,126.0,0.9982,3.38,0.47,9.3,5
6.8,0.34,0.44,6.6,52.0,28.0,156.0,0.9955,3.14,0.41,9.6,5
6.8,0.33,0.44,7.0,0.05,29.0,155.0,0.9955,3.14,0.42,9.5,5
6.3,0.28,0.24,8.45,31.0,32.0,172.0,0.9958,3.39,0.57,9.7,7
6.8,0.21,0.27,18.15,42.0,41.0,146.0,1.0001,3.3,0.36,8.7,5
6.8,0.21,0.27,18.15,42.0,41.0,146.0,1.0001,3.3,0.36,8.7,5
7.3,0.29,0.29,4.6,29.0,27.0,155.0,0.9931,3.07,0.26,10.6,6
6.8,0.21,0.27,18.15,42.0,41.0,146.0,1.0001,3.3,0.36,8.7,5
6.7,0.31,0.31,4.9,31.0,20.0,151.0,0.9926,3.36,0.82,12.0,7
7.3,0.29,0.37,8.3,44.0,45.0,227.0,0.9966,3.12,0.47,9.0,5
5.7,0.46,0.46,1.4,0.04,31.0,169.0,0.9932,3.13,0.47,8.8,5
6.8,0.28,0.44,11.5,0.04,58.0,223.0,0.9969,3.22,0.56,9.5,5
6.7,0.23,0.33,1.8,36.0,23.0,96.0,0.9925,3.32,0.4,10.8,6
6.9,0.17,0.25,1.6,47.0,34.0,132.0,0.9914,3.16,0.48,11.4,5
6.6,0.22,0.28,4.9,42.0,51.0,180.0,0.9952,3.3,0.75,9.5,6
7.8,0.27,0.28,1.8,0.05,21.0,127.0,0.9934,3.15,0.44,9.9,5
7.7,0.28,0.29,4.3,51.0,25.0,142.0,0.9939,3.16,0.39,10.2,5
7.6,0.29,0.29,4.4,51.0,26.0,146.0,0.9939,3.16,0.39,10.2,5
5.7,0.32,0.18,1.4,29.0,26.0,104.0,0.9906,3.44,0.37,11.0,6
7.1,0.33,0.25,1.6,0.03,25.0,126.0,0.9901,3.22,0.34,12.1,7
7.3,0.34,0.3,1.3,57.0,25.0,173.0,0.9948,3.26,0.51,9.1,6
6.6,0.23,0.27,5.6,43.0,43.0,164.0,0.9953,3.27,0.76,9.5,5
6.6,0.27,0.29,5.3,45.0,57.0,189.0,0.9953,3.31,0.79,9.8,5
6.6,0.22,0.28,4.9,42.0,51.0,180.0,0.9952,3.3,0.75,9.5,6
6.8,0.36,0.32,1.6,39.0,10.0,124.0,0.9948,3.3,0.67,9.6,5
7.0,0.22,0.39,2.1,55.0,39.0,198.0,0.9951,3.52,0.54,10.2,6
7.4,0.45,0.32,7.1,44.0,17.0,117.0,0.9962,3.32,0.41,10.4,4
6.8,0.36,0.32,1.6,39.0,10.0,124.0,0.9948,3.3,0.67,9.6,5
7.5,0.42,0.14,10.7,46.0,18.0,95.0,0.9959,3.22,0.33,10.7,5
7.5,0.33,0.32,11.1,36.0,25.0,119.0,0.9962,3.15,0.34,10.5,6
7.9,0.17,0.32,1.6,53.0,47.0,150.0,0.9948,3.29,0.76,9.6,6
7.9,0.17,0.32,1.6,53.0,47.0,150.0,0.9948,3.29,0.76,9.6,6
8.3,0.17,0.31,1.5,49.0,48.0,153.0,0.9942,3.12,0.58,9.4,6
8.7,0.15,0.3,1.6,46.0,29.0,130.0,0.9942,3.22,0.38,9.8,6
7.9,0.17,0.32,1.6,53.0,47.0,150.0,0.9948,3.29,0.76,9.6,6
7.2,0.25,0.19,8.0,44.0,51.0,172.0,0.9964,3.16,0.44,9.2,5
7.2,0.24,0.19,7.7,45.0,53.0,176.0,0.9958,3.17,0.38,9.5,5
5.3,0.76,0.03,2.7,43.0,27.0,93.0,0.9932,3.34,0.38,9.2,5
6.6,0.22,0.53,15.1,52.0,22.0,136.0,0.9986,2.94,0.35,9.4,5
6.6,0.22,0.53,15.1,52.0,22.0,136.0,0.9986,2.94,0.35,9.4,5
8.4,0.28,0.4,8.9,48.0,33.0,146.0,0.9988,3.4,0.46,9.3,5
6.8,0.32,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,9.1,5
6.7,0.24,0.33,12.3,46.0,31.0,145.0,0.9983,3.36,0.4,9.5,5
7.4,0.18,0.36,13.1,56.0,72.0,163.0,1.0,3.42,0.35,9.1,6
6.0,0.16,0.3,6.7,43.0,43.0,153.0,0.9951,3.63,0.46,10.6,5
6.7,0.24,0.33,12.3,46.0,31.0,145.0,0.9983,3.36,0.4,9.5,5
6.8,0.28,0.35,2.3,42.0,16.0,85.0,0.9906,3.19,0.56,12.4,6
6.2,0.34,0.3,11.1,47.0,28.0,237.0,0.9981,3.18,0.49,8.7,5
6.0,0.27,0.15,1.5,56.0,35.0,128.0,0.9936,3.12,0.45,8.8,5
6.0,0.16,0.3,6.7,43.0,43.0,153.0,0.9951,3.63,0.46,10.6,5
6.8,0.32,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,9.1,5
8.5,0.24,0.47,15.2,57.0,40.0,234.0,1.0005,3.02,0.66,9.0,5
8.1,0.24,0.33,10.2,48.0,46.0,141.0,0.9972,3.16,0.48,10.3,6
7.4,0.18,0.36,13.1,56.0,72.0,163.0,1.0,3.42,0.35,9.1,6
7.7,0.23,0.31,10.7,38.0,59.0,186.0,0.9969,3.12,0.55,9.5,6
6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5
6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5
6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5
5.7,0.33,0.15,1.9,0.05,20.0,93.0,0.9934,3.38,0.62,9.9,5
7.7,0.23,0.31,10.7,38.0,59.0,186.0,0.9969,3.12,0.55,9.5,6
6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,5
6.8,0.2,0.27,1.2,34.0,19.0,68.0,0.9902,3.14,0.37,11.7,4
6.4,0.2,0.32,3.1,41.0,18.0,126.0,0.9914,3.43,0.42,12.0,6
8.0,0.16,0.36,1.5,33.0,14.0,122.0,0.9941,3.2,0.39,10.3,4
6.8,0.25,0.27,10.7,76.0,47.0,154.0,0.9967,3.05,0.38,9.0,5
7.7,0.39,0.28,4.9,35.0,36.0,109.0,0.9918,3.19,0.58,12.2,7
6.8,0.25,0.27,10.7,76.0,47.0,154.0,0.9967,3.05,0.38,9.0,5
7.7,0.39,0.28,4.9,35.0,36.0,109.0,0.9918,3.19,0.58,12.2,7
6.0,0.28,0.22,12.15,48.0,42.0,163.0,0.9957,3.2,0.46,10.1,5
6.5,0.43,0.28,12.0,56.0,23.0,174.0,0.9986,3.31,0.55,9.3,5
5.9,0.5,0.05,2.6,54.0,36.0,146.0,0.9948,3.43,0.5,9.2,6
6.8,0.28,0.39,1.4,36.0,15.0,115.0,0.9918,3.27,0.72,11.7,5
7.0,0.35,0.24,1.9,0.04,21.0,144.0,0.9923,3.35,0.38,11.0,5
7.1,0.22,0.32,16.9,56.0,49.0,158.0,0.9998,3.37,0.38,9.6,6
7.1,0.22,0.32,16.9,56.0,49.0,158.0,0.9998,3.37,0.38,9.6,6
8.3,0.24,0.27,2.1,0.03,22.0,162.0,0.9914,2.99,0.68,11.9,6
6.8,0.26,0.32,7.0,41.0,38.0,118.0,0.9939,3.25,0.52,10.8,6
7.2,0.16,0.26,7.1,54.0,41.0,224.0,0.9966,3.38,0.55,10.1,5
7.2,0.16,0.26,7.1,54.0,41.0,224.0,0.9966,3.38,0.55,10.1,5
7.1,0.33,0.64,13.2,56.0,12.0,105.0,0.9972,3.05,0.39,9.2,5
7.7,0.28,0.35,15.3,56.0,31.0,117.0,0.9998,3.27,0.5,9.6,5
7.7,0.28,0.35,15.3,56.0,31.0,117.0,0.9998,3.27,0.5,9.6,5
7.5,0.26,0.52,13.2,47.0,64.0,179.0,0.9982,3.1,0.46,9.0,5
6.5,0.14,0.32,2.7,37.0,18.0,89.0,0.9924,3.4,0.74,11.5,7
8.2,0.21,0.32,10.65,53.0,53.0,145.0,0.9972,3.17,0.48,10.2,6
7.2,115.0,0.3,6.8,56.0,26.0,105.0,0.9954,3.44,0.4,9.6,6
6.4,0.29,0.2,15.6,0.04,20.0,142.0,0.9962,3.1,0.54,10.6,5
7.1,0.33,0.64,13.2,56.0,12.0,105.0,0.9972,3.05,0.39,9.2,5
6.8,0.24,0.34,5.1,38.0,31.0,99.0,0.9921,3.24,0.46,11.8,6
7.0,0.24,0.34,3.0,35.0,36.0,102.0,0.9905,3.18,0.43,12.2,6
7.7,0.28,0.35,15.3,56.0,31.0,117.0,0.9998,3.27,0.5,9.6,5
7.5,0.18,0.39,1.9,54.0,23.0,91.0,0.9941,3.27,0.45,10.3,6
7.8,0.29,0.33,8.75,35.0,33.0,181.0,0.9962,3.11,0.46,10.7,5
8.5,0.25,0.27,4.7,31.0,31.0,92.0,0.9922,3.01,0.33,12.0,6
6.3,0.24,0.37,1.8,31.0,6.0,61.0,0.9897,3.3,0.34,12.2,4
6.0,0.33,0.38,9.7,0.04,29.0,124.0,0.9954,3.47,0.48,11.0,6
6.8,0.37,0.28,4.0,0.03,29.0,79.0,0.99,3.23,0.46,12.4,7
8.5,0.25,0.27,4.7,31.0,31.0,92.0,0.9922,3.01,0.33,12.0,6
7.0,0.35,0.31,1.8,69.0,15.0,162.0,0.9944,3.18,0.47,9.4,5
7.0,0.35,0.31,1.8,69.0,15.0,162.0,0.9944,3.18,0.47,9.4,5
7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,7
7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,7
7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,7
7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,7
7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,7
7.6,0.32,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,9.2,5
7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,7
7.4,0.19,0.3,12.8,53.0,48.5,212.0,0.9986,3.14,0.49,9.1,7
6.0,0.34,0.24,5.4,0.06,23.0,126.0,0.9951,3.25,0.44,9.0,7
7.6,0.32,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,9.2,5
8.0,0.36,0.43,10.1,53.0,29.0,146.0,0.9982,3.4,0.46,9.5,6
6.6,0.32,0.27,10.9,41.0,37.0,146.0,0.9963,3.24,0.47,10.0,5
6.4,0.33,0.24,9.8,41.0,29.0,109.0,0.9956,3.29,0.47,10.1,6
6.8,0.25,0.18,1.4,56.0,13.0,137.0,0.9935,3.11,0.42,9.5,5
6.4,0.18,0.32,9.6,52.0,24.0,90.0,0.9963,3.35,0.49,9.4,6
7.1,0.18,0.32,12.2,48.0,36.0,125.0,0.9967,2.92,0.54,9.4,6
7.6,0.27,0.42,2.6,44.0,29.0,110.0,0.9912,3.31,0.51,12.7,6
9.2,0.23,0.35,10.7,37.0,34.0,145.0,0.9981,3.09,0.32,9.7,5
7.9,0.28,0.41,4.9,58.0,31.0,153.0,0.9966,3.27,0.51,9.7,6
7.1,0.18,0.32,12.2,48.0,36.0,125.0,0.9967,2.92,0.54,9.4,6
6.4,0.18,0.32,9.6,52.0,24.0,90.0,0.9963,3.35,0.49,9.4,6
